longitude,latitude,mdv_general_2020
72.90152777798117,7.10597222217056,1.752728
72.89875000020339,7.105694444392782,1.752728
72.89902777798116,7.105694444392782,1.752728
72.89930555575894,7.105694444392782,1.752728
72.90013888909228,7.105694444392782,1.752728
72.90041666687006,7.105694444392782,1.752728
72.90069444464784,7.105694444392782,1.752728
72.90097222242561,7.105694444392782,1.752728
72.90125000020339,7.105694444392782,1.752728
72.90152777798117,7.105694444392782,1.752728
72.90263888909229,7.105694444392782,1.752728
72.89847222242561,7.105416666615003,1.752728
72.89875000020339,7.105416666615003,1.752728
72.89902777798116,7.105416666615003,1.752728
72.89930555575894,7.105416666615003,1.752728
72.89958333353673,7.105416666615003,1.752728
72.89986111131451,7.105416666615003,1.752728
72.90013888909228,7.105416666615003,1.752728
72.90041666687006,7.105416666615003,1.752728
72.90069444464784,7.105416666615003,1.752728
72.90097222242561,7.105416666615003,1.752728
72.90125000020339,7.105416666615003,1.752728
72.90152777798117,7.105416666615003,1.752728
72.90180555575894,7.105416666615003,1.752728
72.9023611113145,7.105416666615003,1.752728
72.89791666687006,7.105138888837225,1.752728
72.89819444464783,7.105138888837225,1.752728
72.89847222242561,7.105138888837225,1.752728
72.89875000020339,7.105138888837225,1.752728
72.89902777798116,7.105138888837225,1.752728
72.89930555575894,7.105138888837225,1.752728
72.89958333353673,7.105138888837225,1.752728
72.89986111131451,7.105138888837225,1.752728
72.90013888909228,7.105138888837225,1.752728
72.90041666687006,7.105138888837225,1.752728
72.90069444464784,7.105138888837225,1.752728
72.90097222242561,7.105138888837225,1.752728
72.90125000020339,7.105138888837225,1.752728
72.90152777798117,7.105138888837225,1.752728
72.90180555575894,7.105138888837225,1.752728
72.9023611113145,7.105138888837225,1.752728
72.90263888909229,7.105138888837225,1.752728
72.89791666687006,7.1048611110594475,1.752728
72.89819444464783,7.1048611110594475,1.752728
72.89847222242561,7.1048611110594475,1.752728
72.89875000020339,7.1048611110594475,1.752728
72.89902777798116,7.1048611110594475,1.752728
72.89930555575894,7.1048611110594475,1.752728
72.89958333353673,7.1048611110594475,1.752728
72.89986111131451,7.1048611110594475,1.752728
72.90013888909228,7.1048611110594475,1.752728
72.90041666687006,7.1048611110594475,1.752728
72.90069444464784,7.1048611110594475,1.752728
72.90125000020339,7.1048611110594475,1.752728
72.90152777798117,7.1048611110594475,1.752728
72.90180555575894,7.1048611110594475,1.752728
72.89763888909228,7.10458333328167,1.752728
72.89791666687006,7.10458333328167,1.752728
72.89819444464783,7.10458333328167,1.752728
72.89847222242561,7.10458333328167,1.752728
72.89875000020339,7.10458333328167,1.752728
72.89902777798116,7.10458333328167,1.752728
72.89930555575894,7.10458333328167,1.752728
72.89958333353673,7.10458333328167,1.752728
72.89986111131451,7.10458333328167,1.752728
72.90013888909228,7.10458333328167,1.752728
72.90041666687006,7.10458333328167,1.752728
72.90069444464784,7.10458333328167,1.752728
72.90097222242561,7.10458333328167,1.752728
72.90125000020339,7.10458333328167,1.752728
72.90152777798117,7.10458333328167,1.752728
72.90180555575894,7.10458333328167,1.752728
72.8973611113145,7.104305555503892,1.752728
72.89763888909228,7.104305555503892,1.752728
72.89791666687006,7.104305555503892,1.752728
72.89819444464783,7.104305555503892,1.752728
72.89847222242561,7.104305555503892,1.752728
72.89875000020339,7.104305555503892,1.752728
72.89902777798116,7.104305555503892,1.752728
72.89930555575894,7.104305555503892,1.752728
72.89958333353673,7.104305555503892,1.752728
72.89986111131451,7.104305555503892,1.752728
72.90013888909228,7.104305555503892,1.752728
72.90041666687006,7.104305555503892,1.752728
72.90069444464784,7.104305555503892,1.752728
72.90097222242561,7.104305555503892,1.752728
72.89708333353673,7.104027777726113,1.752728
72.8973611113145,7.104027777726113,1.752728
72.89763888909228,7.104027777726113,1.752728
72.89791666687006,7.104027777726113,1.752728
72.89819444464783,7.104027777726113,1.752728
72.89847222242561,7.104027777726113,1.752728
72.89875000020339,7.104027777726113,1.752728
72.89902777798116,7.104027777726113,1.752728
72.89930555575894,7.104027777726113,1.752728
72.89958333353673,7.104027777726113,1.752728
72.90013888909228,7.104027777726113,1.752728
72.90041666687006,7.104027777726113,1.752728
72.90069444464784,7.104027777726113,1.752728
72.89708333353673,7.103749999948335,1.752728
72.8973611113145,7.103749999948335,1.752728
72.89763888909228,7.103749999948335,1.752728
72.89791666687006,7.103749999948335,1.752728
72.89819444464783,7.103749999948335,1.752728
72.89847222242561,7.103749999948335,1.752728
72.89875000020339,7.103749999948335,1.752728
72.89902777798116,7.103749999948335,1.752728
72.89930555575894,7.103749999948335,1.752728
72.89958333353673,7.103749999948335,1.752728
72.89763888909228,7.1034722221705575,1.752728
72.89791666687006,7.1034722221705575,1.752728
72.89819444464783,7.1034722221705575,1.752728
72.89875000020339,7.1034722221705575,1.752728
72.89902777798116,7.1034722221705575,1.752728
72.89930555575894,7.1034722221705575,1.752728
72.89958333353673,7.1034722221705575,1.752728
72.89791666687006,7.10319444439278,1.752728
72.89819444464783,7.10319444439278,1.752728
72.89847222242561,7.10319444439278,1.752728
72.89875000020339,7.10319444439278,1.752728
72.89902777798116,7.10319444439278,1.752728
72.89875000020339,7.102916666615002,1.752728
72.89930555575894,7.102638888837223,1.752728
72.92291666687008,7.089305555503879,1.071791
72.92375000020341,7.087361111059433,1.071791
72.92347222242563,7.087083333281655,1.071791
72.92375000020341,7.087083333281655,1.071791
72.92430555575896,7.087083333281655,1.071791
72.92458333353675,7.087083333281655,1.071791
72.92486111131453,7.087083333281655,1.071791
72.9251388890923,7.087083333281655,1.071791
72.92375000020341,7.086805555503878,1.071791
72.92402777798118,7.086805555503878,1.071791
72.92430555575896,7.086805555503878,1.071791
72.92458333353675,7.086805555503878,1.071791
72.92486111131453,7.086805555503878,1.071791
72.9251388890923,7.086805555503878,1.071791
72.92375000020341,7.086527777726099,1.071791
72.92402777798118,7.086527777726099,1.071791
72.92430555575896,7.086527777726099,1.071791
72.92458333353675,7.086527777726099,1.071791
72.92486111131453,7.086527777726099,1.071791
72.9251388890923,7.086527777726099,1.071791
72.92375000020341,7.086249999948321,1.071791
72.92402777798118,7.086249999948321,1.071791
72.92430555575896,7.086249999948321,1.071791
72.92458333353675,7.086249999948321,1.071791
72.92486111131453,7.086249999948321,1.071791
72.9251388890923,7.086249999948321,1.071791
72.92375000020341,7.085972222170543,1.071791
72.92430555575896,7.085972222170543,1.071791
72.92458333353675,7.085972222170543,1.071791
72.92486111131453,7.085972222170543,1.071791
72.9251388890923,7.085972222170543,1.071791
72.92402777798118,7.085694444392765,1.071791
72.92430555575896,7.085694444392765,1.071791
72.92458333353675,7.085694444392765,1.071791
72.92486111131453,7.085694444392765,1.071791
72.9251388890923,7.085694444392765,1.071791
72.92541666687008,7.085694444392765,1.071791
72.92375000020341,7.085416666614988,1.071791
72.92402777798118,7.085416666614988,1.071791
72.92430555575896,7.085416666614988,1.071791
72.92458333353675,7.085416666614988,1.071791
72.92486111131453,7.085416666614988,1.071791
72.9251388890923,7.085416666614988,1.071791
72.92541666687008,7.085416666614988,1.071791
72.92375000020341,7.085138888837209,1.071791
72.92402777798118,7.085138888837209,1.071791
72.92430555575896,7.085138888837209,1.071791
72.92458333353675,7.085138888837209,1.071791
72.92486111131453,7.085138888837209,1.071791
72.9251388890923,7.085138888837209,1.071791
72.92541666687008,7.085138888837209,1.071791
72.92569444464786,7.085138888837209,1.071791
72.92458333353675,7.084861111059431,1.071791
72.92486111131453,7.084861111059431,1.071791
72.9251388890923,7.084861111059431,1.071791
72.92541666687008,7.084861111059431,1.071791
72.92569444464786,7.084861111059431,1.071791
72.92402777798118,7.084583333281653,1.071791
72.92430555575896,7.084583333281653,1.071791
72.92458333353675,7.084583333281653,1.071791
72.92486111131453,7.084583333281653,1.071791
72.9251388890923,7.084583333281653,1.071791
72.92541666687008,7.084583333281653,1.071791
72.92569444464786,7.084583333281653,1.071791
72.92597222242563,7.084583333281653,1.071791
72.92402777798118,7.084305555503875,1.071791
72.92430555575896,7.084305555503875,1.071791
72.92458333353675,7.084305555503875,1.071791
72.92486111131453,7.084305555503875,1.071791
72.9251388890923,7.084305555503875,1.071791
72.92541666687008,7.084305555503875,1.071791
72.92569444464786,7.084305555503875,1.071791
72.92597222242563,7.084305555503875,1.071791
72.9251388890923,7.084027777726098,1.071791
72.92541666687008,7.084027777726098,1.071791
72.92569444464786,7.084027777726098,1.071791
72.92597222242563,7.084027777726098,1.071791
72.92541666687008,7.083749999948319,1.071791
72.92569444464786,7.083749999948319,1.071791
72.92597222242563,7.083749999948319,1.071791
72.92541666687008,7.083472222170541,1.071791
72.92569444464786,7.083472222170541,1.071791
72.92541666687008,7.083194444392763,1.071791
72.92569444464786,7.083194444392763,1.071791
72.92597222242563,7.083194444392763,1.071791
72.92680555575896,7.083194444392763,1.071791
72.92708333353674,7.083194444392763,1.071791
72.9251388890923,7.082916666614985,1.071791
72.92541666687008,7.082916666614985,1.071791
72.92569444464786,7.082916666614985,1.071791
72.92597222242563,7.082916666614985,1.071791
72.92625000020341,7.082916666614985,1.071791
72.92652777798119,7.082916666614985,1.071791
72.92680555575896,7.082916666614985,1.071791
72.92708333353674,7.082916666614985,1.071791
72.92736111131453,7.082916666614985,1.071791
72.9251388890923,7.082638888837208,1.071791
72.92541666687008,7.082638888837208,1.071791
72.92569444464786,7.082638888837208,1.071791
72.92597222242563,7.082638888837208,1.071791
72.92625000020341,7.082638888837208,1.071791
72.92652777798119,7.082638888837208,1.071791
72.92680555575896,7.082638888837208,1.071791
72.92708333353674,7.082638888837208,1.071791
72.92736111131453,7.082638888837208,1.071791
72.92569444464786,7.082361111059429,1.071791
72.92597222242563,7.082361111059429,1.071791
72.92625000020341,7.082361111059429,1.071791
72.92652777798119,7.082361111059429,1.071791
72.92680555575896,7.082361111059429,1.071791
72.92708333353674,7.082361111059429,1.071791
72.92625000020341,7.082083333281651,1.071791
72.92652777798119,7.082083333281651,1.071791
72.92680555575896,7.082083333281651,1.071791
72.92708333353674,7.082083333281651,1.071791
72.92736111131453,7.082083333281651,1.071791
72.92625000020341,7.081805555503873,1.071791
72.92652777798119,7.081805555503873,1.071791
72.92680555575896,7.081805555503873,1.071791
72.92736111131453,7.081805555503873,1.071791
72.92763888909231,7.081805555503873,1.071791
72.92625000020341,7.081527777726095,1.071791
72.92652777798119,7.081527777726095,1.071791
72.92680555575896,7.081527777726095,1.071791
72.92625000020341,7.081249999948318,1.071791
72.92652777798119,7.081249999948318,1.071791
72.92708333353674,7.081249999948318,1.071791
72.92819444464786,7.080972222170539,1.071791
72.92819444464786,7.080694444392761,1.071791
72.92847222242564,7.080694444392761,1.071791
72.92625000020341,7.080416666614983,1.071791
72.92736111131453,7.079583333281649,1.071791
72.92736111131453,7.079305555503871,1.071791
72.92819444464786,7.078749999948315,1.071791
72.92847222242564,7.078749999948315,1.071791
72.92958333353674,7.078749999948315,1.071791
72.92986111131452,7.078749999948315,1.071791
72.92875000020341,7.078472222170538,1.071791
72.92902777798119,7.078472222170538,1.071791
72.92847222242564,7.078194444392759,1.071791
72.92819444464786,7.077916666614981,1.071791
72.92930555575897,7.077916666614981,1.071791
72.92958333353674,7.077916666614981,1.071791
72.92986111131452,7.077916666614981,1.071791
72.92986111131452,7.077638888837203,1.071791
72.97013888909234,7.048194444392736,0.0
72.97013888909234,7.047916666614957,0.0
72.97013888909234,7.047638888837179,0.0
72.97013888909234,7.047361111059401,0.0
72.97041666687011,7.047361111059401,0.0
72.81791666686999,7.0276388888371635,0.0
72.81791666686999,7.027361111059385,0.0
72.82930555575889,7.0206944443927135,1.772504
72.82958333353666,7.0206944443927135,1.772504
72.82986111131444,7.0206944443927135,1.772504
72.83013888909223,7.0206944443927135,1.772504
