Timestamp,max_temp_degC,min_temp_degC,mean_temp_degC,mean_humidity_percent,mean_wind_direction_compass,mean_wind_speed_kts,max_wind_direction_compass,max_wind_speed_kts,rainfall_mm,sunshine_hrs
1/28/1993,30.2,26.2,27.9,72,NE,8,NE,14,0,10.8
1/29/1993,30,25.8,27.9,70,N,9,ENE,12,0,10.4
1/30/1993,30.4,25.8,27.9,68,ENE,14,ENE,16,0,10.5
1/31/1993,30,25.8,27.7,67,E,15,ENE,20,0,10.8
2/1/1993,30.4,26,27.9,69,ENE,15,ENE,18,0,11
2/2/1993,30.7,26.7,28.2,66,ENE,17,ENE,22,0,11
2/3/1993,30.2,25.4,28,71,ENE,21,ENE,25,0,10.4
2/4/1993,30.2,26.4,28,71,ENE,21,ENE,24,0,9.8
2/5/1993,30.4,26.2,28,72,ENE,18,ENE,20,0,9
2/6/1993,30.5,26,28,72,ENE,17,NE,20,0,9.2
2/7/1993,30.7,25.6,28,71,ENE,14,NE,20,0,8.9
2/8/1993,30.6,25.2,27.8,69,NNE,8,NE,10,0,10.8
2/9/1993,30.2,25,27.4,68,NE,7,NE,9,0,10.7
2/10/1993,30.6,25,27.5,65,ENE,7,ENE,12,0,10.7
2/11/1993,30,26,27.7,66,ENE,11,ENE,14,0,10.3
2/12/1993,30.4,25.5,27.9,68,ENE,13,ENE,16,0,10.9
2/13/1993,30.3,26,27.8,67,ENE,9,ENE,13,0,10.7
2/14/1993,30.6,26,28.2,71,ENE,11,ENE,14,0,10.9
2/15/1993,30.6,26,28.4,73,ENE,10,ENE,14,0.4,10.2
2/16/1993,31.2,25.4,28.3,77,NE,9,NE,13,0,10.6
2/17/1993,30.6,25.6,28.2,76,NNW,5,NNW,10,0,10.5
2/18/1993,30.8,25.8,28.2,73,N,6,N,11,0,10.5
2/19/1993,30.3,26,28,69,NW,9,NW,11,0,10.7
2/20/1993,30.5,24.1,28,68,NNW,6,NNW,10,0,10.9
2/21/1993,30.1,25.5,27.7,68,VRB,2,NNW,7,0,10.3
2/22/1993,30,24.8,27.6,67,VRB,4,NNW,7,0,9.2
2/23/1993,30,24.6,27.8,68,N,7,N,12,0,10.9
2/24/1993,30.2,26.6,28.1,70,N,6,NNE,8,0,10.3
2/25/1993,31,26.4,28.5,71,ENE,12,ENE,16,0,7.9
2/26/1993,31,26,28.5,70,ENE,13,ENE,17,0,10
2/27/1993,30.6,26,27.8,71,ENE,8,ENE,12,0,10.8
2/28/1993,30.2,24.9,28.1,71,ESE,5,SE,8,0,10.6
3/1/1993,31.2,26.3,28.2,70,VRB,6,ESE,9,0,10.6
3/2/1993,31,25.8,28.2,72,E,10,ENE,14,0,10.2
3/3/1993,31.1,26.4,28.8,71,NE,10,NE,12,0,10.2
3/4/1993,31.4,26.6,28.9,73,ENE,12,NE,15,0,9.6
3/5/1993,31.2,23,28.3,77,NE,11,E,33,6.7,9.6
3/6/1993,30,22.4,27.5,81,ENE,14,E,31,2.4,6.5
3/7/1993,30.7,23.5,28,80,E,13,ENE,27,24.6,2.7
3/8/1993,29.4,25.6,27.4,82,ENE,10,ESE,14,0,0.7
3/9/1993,30.6,26.3,28.4,77,ENE,9,NE,15,0,10.5
3/10/1993,30.7,26,28.5,75,ENE,9,ENE,12,0,10.4
3/11/1993,31.1,26.4,28.7,74,NE,8,NNE,11,0,10.7
3/12/1993,31.4,26.6,28.6,78,VRB,5,ENE,7,0,11
3/13/1993,31,27,28.6,79,NNW,8,NNW,11,0,10.6
3/14/1993,30.9,26.6,28.7,78,NNW,9,NNW,11,0,10.8
3/15/1993,30.9,26.4,28.5,74,NNW,9,NNW,12,0,10.6
3/16/1993,30.6,26.4,28.3,69,NW,9,NW,12,0,10.2
3/17/1993,30.6,26.4,28.1,69,NNW,10,NW,12,0,9.4
3/18/1993,30.3,26.3,28.2,74,WNW,7,WNW,10,0,10.6
3/19/1993,30.7,27,28.5,73,NW,6,NNW,9,0,10.6
3/20/1993,30.8,26.6,28.6,73,NNW,6,WNW,8,0,9.9
3/21/1993,31,25.2,28.9,73,NW,5,NNW,12,1,8.3
3/22/1993,30.2,25.4,27,83,VRB,3,N,8,1.4,1.8
3/23/1993,31.4,26.8,28.7,76,VRB,5,SE,8,0,10.7
3/24/1993,31.2,26,28.7,77,CALM,0,CALM,5,0,4.2
3/25/1993,31.6,26.5,28.7,75,VRB,2,ENE,7,0,9.5
3/26/1993,31.4,26,29,73,VRB,3,SSE,9,0,10.2
3/27/1993,31,27,29,73,WNW,7,WNW,9,0,10.3
3/28/1993,31.4,27.2,29.4,71,NNW,6,N,8,0,11
3/29/1993,31.6,27,29.3,71,NNE,6,N,10,0,10.3
3/30/1993,31.3,27,29.1,69,VRB,6,SE,9,0,10.8
3/31/1993,31.8,26.5,29.1,61,VRB,4,SE,6,0,10.1
4/1/1993,31.4,27,29,64,VRB,6,N,7,0,11.2
4/2/1993,31.5,27.5,29.2,70,VRB,5,NNW,8,0,11
4/3/1993,31.4,27.4,29.4,69,VRB,7,NNW,13,0,10.9
4/4/1993,31.6,27.4,29.2,68,VRB,6,NNW,8,0,10.4
4/5/1993,31.6,26.4,29.1,71,VRB,6,N,14,0,10.4
4/6/1993,31.6,26.6,28.9,77,VRB,4,NE,10,0.3,8.2
4/7/1993,31.4,27,29,76,VRB,2,N,7,0,7.2
4/8/1993,31.6,27,29.5,73,VRB,2,NE,7,0,10
4/9/1993,31.9,27.4,29.5,72,VRB,3,NNW,6,0,10.7
4/10/1993,32.4,26.4,29.4,70,VRB,4,E,7,0,10.8
4/11/1993,32,27.4,29.6,67,CALM,0,CALM,4,0,11.5
4/12/1993,31.6,26,29.3,70,VRB,3,CALM,5,0,11.4
4/13/1993,31.8,26,29.4,73,VRB,3,NE,6,0,11.4
4/14/1993,32.4,27.2,29.5,75,VRB,2,CALM,5,0,11.7
4/15/1993,32.2,26.4,29.7,74,VRB,1,CALM,4,0,11.6
4/16/1993,31.7,28,29.6,75,VRB,3,W,7,0,11.6
4/17/1993,32.4,27.6,29.9,79,NW,6,NW,11,0,11.2
4/18/1993,32.2,28.2,30,78,VRB,5,NW,10,0,11.1
4/19/1993,32.4,27.4,29.7,74,SW,8,WSW,18,0,9.4
4/20/1993,32.8,26,29.9,73,W,13,WNW,24,1.1,10.9
4/21/1993,32.1,28.4,29.8,74,WNW,13,W,15,0,6.4
4/22/1993,32.2,28,30.3,74,NW,13,NW,17,0,10.6
4/23/1993,32.2,28.4,30.1,73,NW,9,NW,11,0,9.7
4/24/1993,32.3,28,30,70,NW,5,NW,8,0,10.4
4/25/1993,32.2,28,29.9,71,NW,6,NNW,8,0,10.7
4/26/1993,31.5,25,29.3,74,WNW,7,NE,22,9.3,5.7
4/27/1993,30.1,25.4,27.9,84,VRB,7,WNW,18,14.4,0.3
4/28/1993,31.8,24.4,28.3,82,NW,10,WNW,26,36,2
4/29/1993,31.6,25.2,28.5,85,VRB,9,W,28,27.6,7.6
4/30/1993,30.8,27,29.1,83,VRB,6,NW,14,0,2.9
5/1/1993,31.9,28,30,81,NNW,9,NNW,14,0,10.5
5/2/1993,31.8,28.4,30.1,79,NW,9,NW,15,0,9
5/3/1993,31.9,28.4,30.2,75,NW,12,NW,18,0,10.2
5/4/1993,30.6,24.4,28.1,82,NW,11,ESE,23,22.6,0
5/5/1993,31,25,28.4,81,VRB,3,W,15,28.6,6
5/6/1993,30.2,25.2,27.5,85,SW,8,SSW,24,1.7,1.8
5/7/1993,31.4,27,28.9,84,SSW,10,SSW,15,0,9.1
5/8/1993,31.4,27.4,29.2,83,SW,9,SSW,15,0,11.6
5/9/1993,31.6,27.4,29.5,79,VRB,5,WNW,7,0,10.7
5/10/1993,31.6,27.8,29.6,80,VRB,4,W,7,0,11.6
5/11/1993,31.7,27.6,29.6,80,VRB,5,SW,7,0,7.6
5/12/1993,31.9,27.8,29.7,81,SW,6,WNW,9,0,10.9
5/13/1993,31.8,25,29.9,81,VRB,6,SW,16,16.4,9
5/14/1993,30.8,26.4,28.6,86,W,8,WSW,13,0,9.7
5/15/1993,32.2,24.6,28.7,79,W,9,W,28,27,9.7
5/16/1993,31,23.6,28.7,81,W,12,WNW,29,129,9.2
5/17/1993,29.8,22,26.4,84,WNW,15,WNW,25,19,0
5/18/1993,30.3,26,28.9,77,WNW,15,WNW,20,0.4,10.7
5/19/1993,30.8,27.2,29,81,W,16,W,20,0,10.7
5/20/1993,31.5,24.8,28.5,86,W,14,WNW,32,23.7,7
5/21/1993,29.8,24.6,27.6,85,W,14,W,27,9.8,0.7
5/22/1993,30,25.2,27.8,82,WSW,14,SW,31,4.6,1
5/23/1993,28.4,23,26.7,85,W,18,W,30,49,0
5/24/1993,30,22.6,28.3,77,W,21,WNW,28,0.2,4.7
5/25/1993,30.6,22.8,27.1,85,W,17,NW,36,31,1.6
5/26/1993,30,24.8,28.1,80,W,15,WNW,31,14.7,5.8
5/27/1993,30.8,26,29,76,W,13,W,15,0.2,9.5
5/28/1993,30.8,27.2,28.9,79,W,12,W,18,0.4,7.3
5/29/1993,30.4,22.1,27.5,85,W,22,W,41,46.3,3.6
5/30/1993,29.7,25,27.5,83,W,24,WNW,45,21.2,4.1
5/31/1993,30.6,25.2,28.6,80,W,14,W,30,7.2,5.9
6/1/1993,30.8,27.2,28.6,81,W,8,WNW,15,0.2,8.1
6/2/1993,30.8,26,29,79,W,13,W,18,0,9.3
6/3/1993,30.5,24.2,28.7,80,W,15,W,35,0.8,7
6/4/1993,29.8,26,28.4,83,W,13,WSW,23,0.6,0
6/5/1993,29.1,25.4,28.5,82,W,17,W,20,2,0
6/6/1993,31,27.4,29.2,79,WNW,16,W,21,0,9.2
6/7/1993,30.7,24.6,29.1,82,W,19,NW,23,1.7,6.9
6/8/1993,31.2,26.2,29.2,79,WNW,14,W,17,0,8.2
6/9/1993,31.1,27.4,28.9,80,W,11,WNW,14,0,2.2
6/10/1993,31.6,27.4,29.4,80,WNW,9,WNW,11,0,11.2
6/11/1993,30.8,27.2,29.3,76,W,8,WNW,11,0,11.2
6/12/1993,31.2,27,29.1,75,WSW,7,W,11,0,11.1
6/13/1993,31.4,27.2,29.1,73,WSW,8,WSW,13,0,11.3
6/14/1993,31.6,27.2,29,74,SW,7,W,9,0,9.6
6/15/1993,31.4,27,28.9,77,SW,7,WSW,9,0.1,9.7
6/16/1993,30.9,27.2,29,74,SW,9,SW,11,0,8.1
6/17/1993,31.6,27.1,29.4,74,SSW,11,SSW,13,0.4,11.7
6/18/1993,31.7,27.6,29.5,76,SSW,9,SW,12,0,10.6
6/19/1993,32.1,27.4,29.6,73,SSW,7,SSW,10,0,11.6
6/20/1993,30.8,26.4,28.9,76,VRB,6,S,8,6.2,9.7
6/21/1993,31.7,26.8,29.5,75,W,8,WNW,20,1,10.7
6/22/1993,30.6,27.4,29.1,76,WNW,11,NW,16,0,11.4
6/23/1993,31.5,26,29,78,W,10,W,15,2.2,10.9
6/24/1993,29.6,24,27.1,87,WSW,9,WNW,26,47.9,1.2
6/25/1993,30,24.1,26.6,87,W,13,W,27,40,1.8
6/26/1993,28.4,23,26.8,83,W,24,WNW,43,13.4,0.3
6/27/1993,29,25,27.8,77,WNW,21,WNW,45,0,0
6/28/1993,30.6,23,27.9,83,W,24,W,45,19.5,5.5
6/29/1993,28.2,24,27.5,80,W,20,W,41,0.7,0.2
6/30/1993,30.2,26.2,28.7,79,W,18,W,28,1.4,9.3
7/1/1993,30.7,24,28.5,81,W,15,W,45,42.4,8
7/2/1993,28.8,23.8,26.9,83,W,18,NW,37,43.3,2.6
7/3/1993,30.8,26.8,28.7,79,W,12,W,18,0,7.6
7/4/1993,30.7,26.8,29,77,W,11,W,14,0,11
7/5/1993,30.3,27.3,28.7,77,WNW,10,WNW,13,0,10.7
7/6/1993,30.4,27.2,28.7,75,WNW,10,W,13,0,10.9
7/7/1993,30.9,26.8,28.7,76,W,9,W,14,0,8.8
7/8/1993,30.2,26.6,28.4,75,SW,8,S,11,0,4
7/9/1993,30.9,25.4,28.3,78,SSW,7,WSW,14,3.6,7.9
7/10/1993,30.7,25.2,28.7,81,SSE,8,S,10,0.6,8.1
7/11/1993,31,22.7,28.2,81,S,11,WNW,36,36.3,7.8
7/12/1993,29.4,24.4,27.2,85,W,17,WNW,35,31.3,0
7/13/1993,29,24.4,27.4,83,WNW,18,NW,38,15.5,0.4
7/14/1993,28,23,26.3,83,W,21,WSW,40,46.3,0
7/15/1993,29,22.6,26.9,83,W,20,WSW,38,17,1.4
7/16/1993,30.4,26.8,28.6,76,W,19,W,23,0,6
7/17/1993,30,24.8,28.4,76,WNW,16,NW,35,1,10.5
7/18/1993,30,22.6,27.8,80,NW,18,WNW,35,3.4,4.8
7/19/1993,29,21.2,26.3,82,WNW,21,WNW,44,49.4,2.1
7/20/1993,29.7,23,27.8,82,WNW,13,NW,30,1.7,3.2
7/21/1993,30.4,23.4,28.1,80,WNW,16,WNW,30,10.9,8.3
7/22/1993,29,23.2,26.2,85,WNW,13,NW,29,34.1,3.2
7/23/1993,27.6,22.8,25.3,86,WNW,11,NW,32,6.2,0.3
7/24/1993,28.7,23.6,26.6,82,WNW,17,WNW,30,5.7,1.4
7/25/1993,29.6,23.5,27.3,80,WNW,10,WNW,29,13.2,5.4
7/26/1993,29.8,23.8,28,79,W,12,W,15,0,8.1
7/27/1993,30,26.8,28.4,77,WNW,16,WNW,20,0,11
7/28/1993,30.2,25.6,28.4,77,WNW,17,W,21,0.6,10.7
7/29/1993,30.2,26,28.5,77,W,16,W,28,0,10.2
7/30/1993,30.2,27.2,28.6,76,WNW,18,W,25,0,10.3
7/31/1993,30.6,26.2,28.7,77,W,16,W,21,1.5,10.7
8/1/1993,30.4,26,28.6,79,W,15,W,30,4.2,9.8
8/2/1993,30.4,23.4,27.4,83,WNW,18,WNW,33,39.8,9.6
8/3/1993,29.6,23.4,28.3,75,WNW,23,NW,34,1.8,7
8/4/1993,29.5,26.5,28.1,75,WNW,17,WNW,25,0.1,8.2
8/5/1993,30.6,26.6,28.4,75,W,11,WNW,14,0,9.9
8/6/1993,30.2,26.2,27.9,75,SW,5,SSW,9,0,9.7
8/7/1993,30.4,26.4,28.1,75,VRB,2,CALM,5,0,10.5
8/8/1993,30.4,27.2,28.2,77,WNW,7,WNW,13,0,10.9
8/9/1993,30.6,26.6,28.4,74,NW,7,NW,11,0,10.9
8/10/1993,30.4,27,28.3,78,WSW,8,WSW,12,0.5,10
8/11/1993,31.2,27,28.8,76,SW,9,SW,10,0,11
8/12/1993,30.8,27,28.7,76,W,8,W,12,0,10.5
8/13/1993,30.7,27.2,28.8,74,W,13,W,18,0,10.6
8/14/1993,30.2,27,28.5,74,WNW,15,WNW,18,1.1,10.5
8/15/1993,30.6,27,28.6,73,W,15,WNW,18,0,11.5
8/16/1993,31.1,23.8,28.2,75,W,15,W,27,3.8,10.8
8/17/1993,29.4,22,27.9,77,WNW,17,WNW,26,0.1,7.8
8/18/1993,30.3,22.8,28.5,76,NW,15,NNW,26,1.6,9.9
8/19/1993,30.6,25,28.5,75,NW,15,W,22,0.1,10.8
8/20/1993,29.6,25.3,27.9,75,NW,14,WNW,20,0,9.7
8/21/1993,30.6,27,28.6,73,NW,10,NW,13,0,8.6
8/22/1993,30.1,27,28.5,72,WNW,10,WNW,14,0,11.3
8/23/1993,30.4,26.4,28.2,72,NW,9,NW,12,0,11.5
8/24/1993,30.6,26.5,28.2,75,W,6,W,10,0,10.7
8/25/1993,30.6,26.6,28.4,76,WSW,5,W,8,0,10.9
8/26/1993,31.6,23.6,28.2,76,SW,7,W,16,22,11.2
8/27/1993,30.2,22.6,27.3,83,VRB,5,NW,36,28.1,6.9
8/28/1993,28.3,23.1,26,85,W,15,NW,28,23.1,0
8/29/1993,28.2,23,26.6,80,WNW,13,NW,32,2,1.4
8/30/1993,29.1,24,27.3,82,WNW,13,W,30,15.5,8.6
8/31/1993,29.5,21.6,27.2,83,NW,15,NW,22,2,2.1
9/1/1993,30,24.4,27.4,82,NW,12,NW,32,2.4,4.9
9/2/1993,30.2,24.6,28.3,81,NW,11,NW,15,2.1,10.2
9/3/1993,29.9,21.4,27.1,82,NW,18,NW,41,37.9,8.5
9/4/1993,29.6,23.6,27.7,81,NW,13,NW,23,7.1,8.3
9/5/1993,30.4,26.2,28.3,78,NW,7,NW,22,0.4,7.2
9/6/1993,30.2,26.6,28.5,73,NNW,9,NNW,12,0,10.8
9/7/1993,29.8,25.6,28.2,73,NW,10,SW,16,0,11
9/8/1993,30.1,24.6,28.2,72,WNW,9,W,12,0,11
9/9/1993,30.4,27,28.3,73,WNW,11,W,13,0,10.9
9/10/1993,30.4,27,28.4,73,WNW,10,WNW,18,0,10.7
9/11/1993,30.8,27,28.4,74,W,7,WNW,10,0,10.5
9/12/1993,30.8,24.4,28.7,73,W,7,SW,10,2.7,11
9/13/1993,29.9,23.6,26.8,80,WNW,8,WNW,25,14.1,7.1
9/14/1993,29.5,24.1,27.5,77,WNW,7,NW,19,72.4,3.5
9/15/1993,29.4,23.8,27.3,83,NW,6,N,20,16.1,8.2
9/16/1993,29.4,22.8,26.7,84,WNW,12,WNW,27,36.3,3.8
9/17/1993,28.9,24.2,27.3,80,NNW,16,WNW,32,14.4,3.7
9/18/1993,29.5,23.6,27.1,82,W,9,WNW,20,10.9,1.2
9/19/1993,29.3,23.4,27.4,81,WNW,12,WNW,25,2.1,2.4
9/20/1993,28.4,22.6,26.3,85,W,11,WNW,42,25.7,0
9/21/1993,30,21.3,27.3,82,WNW,14,WNW,39,20.8,5.7
9/22/1993,29.7,24.2,28.2,78,WNW,13,WNW,20,3,9
9/23/1993,29.6,22.4,27.3,83,W,13,W,29,28.9,5.5
9/24/1993,30.1,23.4,28,80,W,14,WNW,28,4.9,7.7
9/25/1993,30.5,23.4,28.5,79,W,12,W,15,0,10.1
9/26/1993,30.6,25.2,28.6,76,W,10,W,13,0.1,10.2
9/27/1993,30.7,24.4,28.8,78,W,12,W,21,0.4,10.6
9/28/1993,29.7,21.8,27.2,85,WNW,15,WNW,30,12.6,4.5
9/29/1993,27.9,24.2,27.1,78,WNW,15,WNW,40,7.4,0.8
9/30/1993,29.4,24.2,27.6,80,NW,10,WNW,20,0.1,7
10/1/1993,30.4,23.3,27.7,80,W,7,NW,20,8.3,10.1
10/2/1993,29.1,23.2,27.1,82,WSW,11,W,31,7.7,3.4
10/3/1993,30.2,25,28.2,81,WSW,11,WSW,27,4.2,7.2
10/4/1993,30.4,23.6,28.5,77,WNW,14,NW,25,3.4,9
10/5/1993,30.4,25.8,28.4,78,WNW,16,WNW,19,1.6,9.9
10/6/1993,30.3,23.4,27.5,81,W,20,W,38,16.2,9
10/7/1993,29.8,23,26.3,83,W,20,W,33,30.7,2.8
10/8/1993,30.2,24.6,27.9,80,W,17,WNW,27,5.8,7.1
10/9/1993,29.8,24.2,27.9,80,W,23,W,36,8.8,9.8
10/10/1993,29.8,23.4,27.8,80,W,22,WNW,40,20.4,7.1
10/11/1993,29.7,26.4,28.3,75,WNW,20,WNW,22,0,10.1
10/12/1993,29.7,25.6,28.4,75,WNW,18,W,26,0,10.7
10/13/1993,30.4,25,28.1,79,WNW,14,W,30,0,8.9
10/14/1993,30,23.4,27.5,81,WNW,13,SW,34,21.7,8.3
10/15/1993,29.3,26,27.9,77,WNW,20,WNW,26,0,9.8
10/16/1993,30.1,25.6,28,79,WNW,11,NW,15,0.2,5.3
10/17/1993,30.3,24,27.5,79,W,11,NW,22,11.9,6.7
10/18/1993,30.7,22.4,28.3,78,WNW,9,NW,11,26.3,7
10/19/1993,29.7,25.7,27.7,78,VRB,5,NW,25,0,8.9
10/20/1993,30,24.2,28,77,WNW,8,NW,18,5.9,10.5
10/21/1993,29.8,23.4,26.8,83,W,12,SW,35,9.3,4.6
10/22/1993,30.4,25,28.2,76,W,11,WSW,28,4.8,9
10/23/1993,29.4,26,27.7,77,VRB,6,WNW,25,0,11.1
10/24/1993,30.2,26.5,28.3,73,VRB,3,W,8,0,11.4
10/25/1993,30.5,26.8,28.7,73,WNW,4,NW,8,0,11.5
10/26/1993,30.4,26,27.8,76,NNW,8,W,22,0,7.8
10/27/1993,30.2,27,28.3,76,NW,8,NW,12,0,10.6
10/28/1993,30.9,26.4,28.7,75,NNW,4,NNW,7,0,11.1
10/29/1993,30.8,26,28.5,77,VRB,3,NNE,12,0,10.8
10/30/1993,31.4,26.6,28.8,76,VRB,4,SSE,8,0,9.8
10/31/1993,30.9,25,28.7,78,VRB,3,NW,5,9.7,9.7
11/1/1993,29.3,25.2,27,84,WSW,12,SW,24,5.5,0
11/2/1993,29.6,23.9,27.1,85,W,9,WSW,29,9.8,1.2
11/3/1993,27.8,23.2,26.5,85,W,21,W,34,7.9,0
11/4/1993,28,22.1,26.1,88,W,21,W,36,84,0
11/5/1993,29.4,21.8,27.2,82,W,29,WNW,50,38,0
11/6/1993,27.4,21.4,26.5,83,WNW,35,W,45,27.8,0
11/7/1993,27.6,21.4,26.5,84,WNW,26,WNW,42,23.7,0
11/8/1993,27.5,23.5,25.8,89,W,15,WNW,30,7.2,0
11/9/1993,29.5,23.2,27.2,82,W,23,W,35,15.6,9.2
11/10/1993,30,25.7,28.1,80,W,24,W,36,0,8.8
11/11/1993,30,26.9,28.4,78,W,16,WSW,23,0,11.1
11/12/1993,30.6,26.6,28.5,78,W,9,WSW,16,0,10.9
11/13/1993,30.2,25.2,27.9,79,VRB,5,WNW,8,0,10.9
11/14/1993,30.4,25.2,27.7,77,VRB,3,NE,5,0,11.6
11/15/1993,29.8,25.2,27.8,76,VRB,3,NE,7,0,11.2
11/16/1993,30.1,25.6,27.9,77,VRB,3,CALM,5,0.9,10.8
11/17/1993,30,26.6,28.1,76,NNW,8,NNW,11,0,9.3
11/18/1993,29.8,26.9,28.2,76,WNW,10,WNW,13,0,11.6
11/19/1993,28.7,24,26.7,85,W,9,NW,18,11.6,0.8
11/20/1993,29.9,23.4,26.5,87,W,11,SSW,20,101.3,6.5
11/21/1993,29.4,23.2,26.4,84,WNW,7,NW,15,19.4,4.4
11/22/1993,28.4,24.1,26.1,85,NW,3,ENE,16,10,3.6
11/23/1993,29.8,24,27.3,79,VRB,2,SSE,16,0.7,8.7
11/24/1993,29.9,25.4,27.4,81,VRB,6,N,17,0,2.7
11/25/1993,29.8,24.4,27.8,80,NNW,7,NNE,16,11.7,7.1
11/26/1993,30,25.2,27.4,78,VRB,5,NE,20,0.4,9.4
11/27/1993,28.8,23.8,26.9,84,NE,9,NE,19,5.4,1.1
11/28/1993,29.9,26.4,27.2,83,E,11,E,16,2.8,4.6
11/29/1993,29.5,23.8,27.7,83,ENE,11,ESE,22,22,2.9
11/30/1993,28.4,23.6,25.6,91,SE,8,ESE,25,23.2,0
12/1/1993,30,24.6,27.5,81,NNW,5,NW,18,16.1,9
12/2/1993,29,25.1,26.9,85,WNW,10,NW,17,0.3,3.6
12/3/1993,28.2,25.2,26.9,83,WNW,13,WNW,21,1.3,0
12/4/1993,28.8,22.9,26.7,86,W,13,W,27,30.7,2.4
12/5/1993,28.4,24.8,26.7,81,NW,8,NW,22,0,6.9
12/6/1993,29.9,26,27.8,80,VRB,4,WSW,7,0,9.7
12/7/1993,29.7,25.4,27.5,79,VRB,2,N,6,0,5.7
12/8/1993,29.5,23.8,27.1,80,VRB,3,WNW,20,11.1,6.2
12/9/1993,29.4,25.2,27.2,82,VRB,3,CALM,5,0,3.2
12/10/1993,30.2,26,27.8,79,VRB,4,W,8,0,10.9
12/11/1993,30.2,26,28,76,VRB,4,E,12,0,11.2
12/12/1993,29.8,26.4,27.8,78,VRB,2,CALM,5,0,9.3
12/13/1993,30.4,26.6,28.5,73,ENE,11,E,15,0,2.6
12/14/1993,30.8,25.6,28.3,73,ENE,10,ENE,22,3.1,8.7
12/15/1993,31,24.8,28.5,73,ENE,9,ENE,13,9.5,6.8
12/16/1993,29,23,26.7,83,VRB,4,NNE,26,30.1,2.7
12/17/1993,28.8,24.8,26.7,83,ENE,12,ENE,26,8.5,1.4
12/18/1993,28.6,24.7,26.1,84,ENE,7,ENE,12,6,1.6
12/19/1993,30.2,24.2,28,75,S,6,S,9,9.2,9.5
12/20/1993,29.2,24.4,27.3,81,NNW,5,NNE,15,0,8.4
12/21/1993,29.8,25.4,27.9,75,VRB,4,CALM,5,0,11
12/22/1993,30.2,25.8,27.9,75,VRB,1,E,5,0,11.1
12/23/1993,30,24.6,27.7,78,ESE,10,E,18,0.5,9.8
12/24/1993,29.5,23,25.4,89,SE,13,E,20,60.1,0
12/25/1993,29.6,25.2,27.7,77,VRB,7,SW,17,0,9.3
12/26/1993,29.2,25.8,27.1,81,NE,9,NE,15,0,2.8
12/27/1993,30,22.8,27.4,79,ENE,11,ENE,22,18,4.8
12/28/1993,29.8,25.8,26.9,80,VRB,5,NE,10,0,6.4
12/29/1993,30,26,27.9,78,ENE,6,ENE,8,0,10.9
12/30/1993,30.5,25.8,28.2,78,NE,11,ENE,18,0,8.9
12/31/1993,30.4,26.8,28.4,77,ENE,17,ENE,20,0,9.9
1/1/1994,30.3,26.6,28.3,76,ENE,16,ENE,20,0,10
1/2/1994,30.4,26.8,28.3,74,E,17,E,20,0,9.8
1/3/1994,30.4,26.6,28.2,77,ENE,17,E,20,0,8.3
1/4/1994,30,26.4,27.7,73,ENE,18,ENE,21,0,10.3
1/5/1994,30.5,26.4,28.3,75,ENE,16,ENE,20,0,10.2
1/6/1994,30.4,24.2,28.1,79,ENE,19,ENE,32,4.4,8.7
1/7/1994,30.5,22.6,27.8,81,ENE,20,ENE,35,46.4,6.8
1/8/1994,30,24.4,27.2,84,ENE,15,ESE,28,6.3,5.4
1/9/1994,30,26.4,27.9,81,ENE,16,ENE,18,3,2.7
1/10/1994,29.8,26.4,27.9,79,ENE,17,ENE,20,0,3.2
1/11/1994,30,26,27.9,75,ENE,14,ENE,17,0,6.6
1/12/1994,30.4,26,27.9,74,ENE,9,ENE,14,0,9.8
1/13/1994,29.8,25.5,27.9,72,ENE,8,ENE,10,0,10.4
1/14/1994,29.6,25.4,27.6,77,VRB,4,ENE,6,0,10.5
1/15/1994,29.7,25.2,27.5,79,NE,4,SE,8,5.9,10.1
1/16/1994,30.3,26,28.1,75,ESE,6,SW,8,0,11.1
1/17/1994,30.5,25.6,28.1,76,E,5,E,8,0,11.2
1/18/1994,30.5,26,28.3,77,ENE,5,NE,7,0,11.1
1/19/1994,30.9,26.4,28.5,78,NE,8,NE,13,0,10.8
1/20/1994,30.5,25.3,28.4,75,ENE,10,ENE,16,0,8.4
1/21/1994,30.6,26.4,28.5,75,ENE,14,ENE,19,0,9.8
1/22/1994,30.5,26.6,28.3,73,ENE,13,ENE,16,0,8.4
1/23/1994,29.9,25.6,28.1,76,ENE,14,ENE,18,1.6,1.7
1/24/1994,30.6,25.2,28,76,ENE,17,ENE,30,3.3,6.7
1/25/1994,30.8,24.6,28.3,73,NE,15,NE,20,0,5.8
1/26/1994,30.5,26.4,28.1,70,ENE,16,ENE,22,0,10.7
1/27/1994,30.4,26,28.1,71,ENE,16,ENE,20,0,9.3
1/28/1994,30.2,25.9,27.8,71,ENE,13,ENE,16,0,8.6
1/29/1994,29.8,24.8,27.4,72,ENE,13,ENE,20,0,9.4
1/30/1994,30.2,25.4,27.7,67,NE,11,NE,15,0,9.4
1/31/1994,30,25.9,27.7,70,NE,7,NE,9,0,10.8
2/1/1994,30.4,25.2,28.1,72,NNE,8,NE,12,0,10.8
2/2/1994,30.2,25.8,28.1,74,NE,9,NNE,12,0,10.2
2/3/1994,30.6,25.6,28,72,NE,9,E,14,0,10.4
2/4/1994,30.6,26.6,28.2,72,NE,9,NE,10,0,10.2
2/5/1994,31,26.4,28.5,76,ENE,11,ENE,14,0,9.5
