area_of_origin,area_of_destination,year,sex,migrants,origin_iso,destination_iso,origin_population_2020,destination_population_2020
Bhutan,Sri Lanka,2020,female,101,BTN,LKA,772506,21919000
Bhutan,Sri Lanka,2020,male,132,BTN,LKA,772506,21919000
Bhutan,Sweden,2020,female,11,BTN,SWE,772506,10353442
Bhutan,Sweden,2020,male,25,BTN,SWE,772506,10353442
Bhutan,Switzerland,2020,female,47,BTN,CHE,772506,8638167
Bhutan,Switzerland,2020,male,42,BTN,CHE,772506,8638167
Bhutan,United Kingdom,2020,female,118,BTN,GBR,772506,67081234
Bhutan,United Kingdom,2020,male,218,BTN,GBR,772506,67081234
Bolivia (Plurinational State of),Philippines,2020,female,16,BOL,PHL,11936162,112190977
Bolivia (Plurinational State of),Philippines,2020,male,20,BOL,PHL,11936162,112190977
Brazil,Bangladesh,2020,female,10110,BRA,BGD,213196304,167420951
Brazil,Bangladesh,2020,male,4518,BRA,BGD,213196304,167420951
Brazil,China,2020,female,20552,BRA,CHN,213196304,1411100000
Brazil,China,2020,male,37050,BRA,CHN,213196304,1411100000
Brazil,North Korea,2020,female,1412,BRA,PRK,213196304,25867467
Brazil,North Korea,2020,male,1429,BRA,PRK,213196304,25867467
Brazil,Philippines,2020,female,86,BRA,PHL,213196304,112190977
Brazil,Philippines,2020,male,85,BRA,PHL,213196304,112190977
Brazil,Timor-Leste,2020,female,26,BRA,TLS,213196304,1299995
Brazil,Timor-Leste,2020,male,38,BRA,TLS,213196304,1299995
Brunei Darussalam,India,2020,female,9253,BRN,IND,441725,1396387127
Brunei Darussalam,India,2020,male,14277,BRN,IND,441725,1396387127
Brunei Darussalam,Malaysia,2020,female,2590,BRN,MYS,441725,33199993
Brunei Darussalam,Malaysia,2020,male,4464,BRN,MYS,441725,33199993
Brunei Darussalam,Philippines,2020,female,46,BRN,PHL,441725,112190977
Brunei Darussalam,Philippines,2020,male,39,BRN,PHL,441725,112190977
Bulgaria,Mongolia,2020,female,3,BGR,MNG,6934015,3294335
Bulgaria,Mongolia,2020,male,12,BGR,MNG,6934015,3294335
Cabo Verde,Philippines,2020,male,139,CPV,PHL,582640,112190977
Cambodia,Argentina,2020,female,6,KHM,ARG,16396860,45376763
Cambodia,Argentina,2020,male,14,KHM,ARG,16396860,45376763
Cambodia,Australia,2020,female,21208,KHM,AUS,16396860,25649248
Cambodia,Australia,2020,male,17761,KHM,AUS,16396860,25649248
Cambodia,Austria,2020,female,518,KHM,AUT,16396860,8916864
Cambodia,Austria,2020,male,368,KHM,AUT,16396860,8916864
Cambodia,Bangladesh,2020,female,13310,KHM,BGD,16396860,167420951
Cambodia,Bangladesh,2020,male,5949,KHM,BGD,16396860,167420951
Cambodia,Belgium,2020,female,937,KHM,BEL,16396860,11538604
Cambodia,Belgium,2020,male,565,KHM,BEL,16396860,11538604
Cambodia,Brazil,2020,female,16,KHM,BRA,16396860,213196304
Cambodia,Brazil,2020,male,19,KHM,BRA,16396860,213196304
Cambodia,Bulgaria,2020,female,13,KHM,BGR,16396860,6934015
Cambodia,Canada,2020,female,13524,KHM,CAN,16396860,38028638
Cambodia,Canada,2020,male,11587,KHM,CAN,16396860,38028638
Cambodia,Costa Rica,2020,female,3,KHM,CRI,16396860,5123105
Cambodia,Czechia,2020,female,37,KHM,CZE,16396860,10697858
Cambodia,Czechia,2020,male,23,KHM,CZE,16396860,10697858
Cambodia,Denmark,2020,female,166,KHM,DNK,16396860,5831404
Cambodia,Denmark,2020,male,122,KHM,DNK,16396860,5831404
Cambodia,Dominican Republic,2020,female,61,KHM,DOM,16396860,10999664
Cambodia,Dominican Republic,2020,male,65,KHM,DOM,16396860,10999664
Cambodia,Estonia,2020,female,4,KHM,EST,16396860,1329522
Cambodia,Estonia,2020,male,2,KHM,EST,16396860,1329522
Cambodia,Finland,2020,female,198,KHM,FIN,16396860,5529543
Cambodia,Finland,2020,male,122,KHM,FIN,16396860,5529543
Cambodia,France,2020,female,38230,KHM,FRA,16396860,67571107
Cambodia,France,2020,male,34235,KHM,FRA,16396860,67571107
Cambodia,Germany,2020,female,1856,KHM,DEU,16396860,83160871
Cambodia,Germany,2020,male,1131,KHM,DEU,16396860,83160871
Cambodia,Greece,2020,female,10,KHM,GRC,16396860,10698599
Cambodia,Greece,2020,male,9,KHM,GRC,16396860,10698599
Cambodia,Guinea,2020,female,2,KHM,GIN,16396860,13205153
Cambodia,Guinea,2020,male,5,KHM,GIN,16396860,13205153
Cambodia,Hungary,2020,female,44,KHM,HUN,16396860,9750149
Cambodia,Hungary,2020,male,44,KHM,HUN,16396860,9750149
Cambodia,Iceland,2020,female,1,KHM,ISL,16396860,366463
Cambodia,Ireland,2020,female,9,KHM,IRL,16396860,4985382
Cambodia,Ireland,2020,male,2,KHM,IRL,16396860,4985382
Cambodia,Italy,2020,female,597,KHM,ITA,16396860,59438851
Cambodia,Italy,2020,male,788,KHM,ITA,16396860,59438851
Cambodia,Japan,2020,female,2326,KHM,JPN,16396860,126261000
Cambodia,Japan,2020,male,1873,KHM,JPN,16396860,126261000
Cambodia,Laos,2020,female,1719,KHM,LAO,16396860,7319399
Cambodia,Laos,2020,male,1948,KHM,LAO,16396860,7319399
Cambodia,Liechtenstein,2020,female,1,KHM,LIE,16396860,38756
Cambodia,Liechtenstein,2020,male,1,KHM,LIE,16396860,38756
Cambodia,Lithuania,2020,female,4,KHM,LTU,16396860,2794885
Cambodia,Luxembourg,2020,female,48,KHM,LUX,16396860,630419
Cambodia,Luxembourg,2020,male,21,KHM,LUX,16396860,630419
Cambodia,Malaysia,2020,female,6090,KHM,MYS,16396860,33199993
Cambodia,Malaysia,2020,male,10294,KHM,MYS,16396860,33199993
Cambodia,Netherlands,2020,female,506,KHM,NLD,16396860,17441500
Cambodia,Netherlands,2020,male,315,KHM,NLD,16396860,17441500
Cambodia,New Caledonia,2020,female,345,KHM,NCL,16396860,271080
Cambodia,New Caledonia,2020,male,239,KHM,NCL,16396860,271080
Cambodia,New Zealand,2020,female,4095,KHM,NZL,16396860,5090200
Cambodia,New Zealand,2020,male,3836,KHM,NZL,16396860,5090200
Cambodia,Norway,2020,female,301,KHM,NOR,16396860,5379475
Cambodia,Norway,2020,male,171,KHM,NOR,16396860,5379475
Cambodia,Philippines,2020,female,18,KHM,PHL,16396860,112190977
Cambodia,Philippines,2020,male,22,KHM,PHL,16396860,112190977
Cambodia,Poland,2020,female,7,KHM,POL,16396860,37899070
Cambodia,Poland,2020,male,26,KHM,POL,16396860,37899070
Cambodia,Romania,2020,female,10,KHM,ROU,16396860,19265250
Cambodia,Romania,2020,male,4,KHM,ROU,16396860,19265250
Cambodia,Russian Federation,2020,female,17,KHM,RUS,16396860,145245148
Cambodia,Russian Federation,2020,male,95,KHM,RUS,16396860,145245148
Cambodia,Slovakia,2020,female,5,KHM,SVK,16396860,5458827
Cambodia,Slovakia,2020,male,5,KHM,SVK,16396860,5458827
Cambodia,Slovenia,2020,female,3,KHM,SVN,16396860,2102419
Cambodia,South Korea,2020,female,28466,KHM,KOR,16396860,51836239
Cambodia,South Korea,2020,male,26107,KHM,KOR,16396860,51836239
Cambodia,Spain,2020,female,85,KHM,ESP,16396860,47365655
Cambodia,Spain,2020,male,40,KHM,ESP,16396860,47365655
Cambodia,Sweden,2020,female,433,KHM,SWE,16396860,10353442
Cambodia,Sweden,2020,male,284,KHM,SWE,16396860,10353442
Cambodia,Switzerland,2020,female,1447,KHM,CHE,16396860,8638167
Cambodia,Switzerland,2020,male,1086,KHM,CHE,16396860,8638167
Cambodia,Thailand,2020,female,369899,KHM,THA,16396860,71475664
Cambodia,Thailand,2020,male,321877,KHM,THA,16396860,71475664
Cambodia,United Kingdom,2020,female,760,KHM,GBR,16396860,67081234
Cambodia,United Kingdom,2020,male,495,KHM,GBR,16396860,67081234
Cambodia,United States of America,2020,female,84043,KHM,USA,16396860,331526933
Cambodia,United States of America,2020,male,70848,KHM,USA,16396860,331526933
Cambodia,Vietnam,2020,female,437,KHM,VNM,16396860,96648685
Cambodia,Vietnam,2020,male,606,KHM,VNM,16396860,96648685
Canada,Bhutan,2020,female,18,CAN,BTN,38028638,772506
Canada,Bhutan,2020,male,19,CAN,BTN,38028638,772506
Canada,Cambodia,2020,female,20,CAN,KHM,38028638,16396860
Canada,Cambodia,2020,male,23,CAN,KHM,38028638,16396860
Canada,China,2020,female,2107,CAN,CHN,38028638,1411100000
Canada,China,2020,male,4584,CAN,CHN,38028638,1411100000
Canada,Hong Kong,2020,female,7348,CAN,HKG,38028638,7481000
Canada,Hong Kong,2020,male,7950,CAN,HKG,38028638,7481000
Canada,India,2020,female,2175,CAN,IND,38028638,1396387127
Canada,India,2020,male,2080,CAN,IND,38028638,1396387127
Canada,Indonesia,2020,female,1075,CAN,IDN,38028638,271857970
Canada,Indonesia,2020,male,1178,CAN,IDN,38028638,271857970
Canada,Maldives,2020,female,11,CAN,MDV,38028638,514438
Canada,Maldives,2020,male,90,CAN,MDV,38028638,514438
Canada,Mongolia,2020,female,42,CAN,MNG,38028638,3294335
Canada,Mongolia,2020,male,122,CAN,MNG,38028638,3294335
Canada,North Korea,2020,female,145,CAN,PRK,38028638,25867467
Canada,North Korea,2020,male,192,CAN,PRK,38028638,25867467
Canada,Papua New Guinea,2020,female,63,CAN,PNG,38028638,9749640
Canada,Papua New Guinea,2020,male,172,CAN,PNG,38028638,9749640
Canada,Philippines,2020,female,2642,CAN,PHL,38028638,112190977
Canada,Philippines,2020,male,3280,CAN,PHL,38028638,112190977
Canada,South Korea,2020,female,5951,CAN,KOR,38028638,51836239
Canada,South Korea,2020,male,13484,CAN,KOR,38028638,51836239
Canada,Sri Lanka,2020,female,120,CAN,LKA,38028638,21919000
Canada,Sri Lanka,2020,male,131,CAN,LKA,38028638,21919000
Canada,Thailand,2020,female,292,CAN,THA,38028638,71475664
Canada,Thailand,2020,male,487,CAN,THA,38028638,71475664
Canada,Vietnam,2020,female,592,CAN,VNM,38028638,96648685
Canada,Vietnam,2020,male,940,CAN,VNM,38028638,96648685
Chile,Philippines,2020,female,56,CHL,PHL,19300315,112190977
Chile,Philippines,2020,male,41,CHL,PHL,19300315,112190977
China,American Samoa,2020,female,181,CHN,ASM,1411100000,46189
China,American Samoa,2020,male,418,CHN,ASM,1411100000,46189
China,Antigua and Barbuda,2020,female,70,CHN,ATG,1411100000,92664
China,Antigua and Barbuda,2020,male,69,CHN,ATG,1411100000,92664
China,Argentina,2020,female,6710,CHN,ARG,1411100000,45376763
China,Argentina,2020,male,7827,CHN,ARG,1411100000,45376763
China,Aruba,2020,female,625,CHN,ABW,1411100000,106585
China,Aruba,2020,male,635,CHN,ABW,1411100000,106585
China,Australia,2020,female,360277,CHN,AUS,1411100000,25649248
China,Australia,2020,male,292955,CHN,AUS,1411100000,25649248
China,Austria,2020,female,10274,CHN,AUT,1411100000,8916864
China,Austria,2020,male,7502,CHN,AUT,1411100000,8916864
China,Bahamas,2020,female,77,CHN,BHS,1411100000,406471
China,Bahamas,2020,male,106,CHN,BHS,1411100000,406471
China,Bangladesh,2020,female,110317,CHN,BGD,1411100000,167420951
China,Bangladesh,2020,male,49302,CHN,BGD,1411100000,167420951
China,Barbados,2020,female,17,CHN,BRB,1411100000,280693
China,Barbados,2020,male,25,CHN,BRB,1411100000,280693
China,Belgium,2020,female,12578,CHN,BEL,1411100000,11538604
China,Belgium,2020,male,8840,CHN,BEL,1411100000,11538604
China,Belize,2020,female,1046,CHN,BLZ,1411100000,394921
China,Belize,2020,male,1277,CHN,BLZ,1411100000,394921
China,Bermuda,2020,female,31,CHN,BMU,1411100000,63893
China,Bermuda,2020,male,23,CHN,BMU,1411100000,63893
China,Bhutan,2020,female,243,CHN,BTN,1411100000,772506
China,Bhutan,2020,male,706,CHN,BTN,1411100000,772506
China,Bolivia (Plurinational State of),2020,female,472,CHN,BOL,1411100000,11936162
China,Bolivia (Plurinational State of),2020,male,782,CHN,BOL,1411100000,11936162
China,Botswana,2020,female,965,CHN,BWA,1411100000,2546402
China,Botswana,2020,male,3812,CHN,BWA,1411100000,2546402
China,Brazil,2020,female,11093,CHN,BRA,1411100000,213196304
China,Brazil,2020,male,13539,CHN,BRA,1411100000,213196304
China,Brunei Darussalam,2020,female,1001,CHN,BRN,1411100000,441725
China,Brunei Darussalam,2020,male,1237,CHN,BRN,1411100000,441725
China,Bulgaria,2020,female,808,CHN,BGR,1411100000,6934015
China,Bulgaria,2020,male,742,CHN,BGR,1411100000,6934015
China,Cabo Verde,2020,female,12,CHN,CPV,1411100000,582640
China,Cabo Verde,2020,male,11,CHN,CPV,1411100000,582640
China,Cambodia,2020,female,616,CHN,KHM,1411100000,16396860
China,Cambodia,2020,male,1011,CHN,KHM,1411100000,16396860
China,Canada,2020,female,386291,CHN,CAN,1411100000,38028638
China,Canada,2020,male,312899,CHN,CAN,1411100000,38028638
China,Chile,2020,female,6893,CHN,CHL,1411100000,19300315
China,Chile,2020,male,9028,CHN,CHL,1411100000,19300315
China,"China, Macao SAR",2020,female,159222,CHN,MAC,1411100000,676283
China,"China, Macao SAR",2020,male,141345,CHN,MAC,1411100000,676283
China,Colombia,2020,female,633,CHN,COL,1411100000,50930662
China,Colombia,2020,male,951,CHN,COL,1411100000,50930662
China,Congo,2020,female,71,CHN,COG,1411100000,5702174
China,Congo,2020,male,846,CHN,COG,1411100000,5702174
China,Costa Rica,2020,female,123,CHN,CRI,1411100000,5123105
China,Costa Rica,2020,male,225,CHN,CRI,1411100000,5123105
China,Croatia,2020,female,212,CHN,HRV,1411100000,4047680
China,Croatia,2020,male,205,CHN,HRV,1411100000,4047680
China,Cuba,2020,female,15,CHN,CUB,1411100000,11300698
China,Cuba,2020,male,27,CHN,CUB,1411100000,11300698
China,Curaçao,2020,female,292,CHN,CUW,1411100000,154947
China,Curaçao,2020,male,277,CHN,CUW,1411100000,154947
China,Cyprus,2020,female,807,CHN,CYP,1411100000,1237537
China,Cyprus,2020,male,784,CHN,CYP,1411100000,1237537
China,Czechia,2020,female,3104,CHN,CZE,1411100000,10697858
China,Czechia,2020,male,3516,CHN,CZE,1411100000,10697858
China,Denmark,2020,female,9088,CHN,DNK,1411100000,5831404
China,Denmark,2020,male,5488,CHN,DNK,1411100000,5831404
China,Dominica,2020,female,12,CHN,DMA,1411100000,71995
China,Dominica,2020,male,25,CHN,DMA,1411100000,71995
China,Dominican Republic,2020,female,1388,CHN,DOM,1411100000,10999664
China,Dominican Republic,2020,male,2554,CHN,DOM,1411100000,10999664
China,Ecuador,2020,female,1105,CHN,ECU,1411100000,17588595
China,Ecuador,2020,male,1956,CHN,ECU,1411100000,17588595
China,Egypt,2020,female,243,CHN,EGY,1411100000,107465134
China,Egypt,2020,male,528,CHN,EGY,1411100000,107465134
China,El Salvador,2020,female,100,CHN,SLV,1411100000,6292731
China,El Salvador,2020,male,162,CHN,SLV,1411100000,6292731
China,Eritrea,2020,female,11,CHN,ERI,1411100000,3555868
China,Eritrea,2020,male,106,CHN,ERI,1411100000,3555868
China,Estonia,2020,female,250,CHN,EST,1411100000,1329522
China,Estonia,2020,male,245,CHN,EST,1411100000,1329522
China,Faroe Islands,2020,female,23,CHN,FRO,1411100000,52415
China,Faroe Islands,2020,male,12,CHN,FRO,1411100000,52415
China,Fiji,2020,female,435,CHN,FJI,1411100000,920422
China,Fiji,2020,male,511,CHN,FJI,1411100000,920422
China,Finland,2020,female,6721,CHN,FIN,1411100000,5529543
China,Finland,2020,male,4893,CHN,FIN,1411100000,5529543
China,France,2020,female,76571,CHN,FRA,1411100000,67571107
China,France,2020,male,49322,CHN,FRA,1411100000,67571107
China,French Guiana,2020,female,881,CHN,GUF,1411100000,NA
China,French Guiana,2020,male,766,CHN,GUF,1411100000,NA
China,French Polynesia,2020,female,309,CHN,PYF,1411100000,301920
China,French Polynesia,2020,male,306,CHN,PYF,1411100000,301920
China,Gabon,2020,female,82,CHN,GAB,1411100000,2292573
China,Gabon,2020,male,262,CHN,GAB,1411100000,2292573
China,Georgia,2020,female,37,CHN,GEO,1411100000,3722716
China,Georgia,2020,male,37,CHN,GEO,1411100000,3722716
China,Germany,2020,female,77572,CHN,DEU,1411100000,83160871
China,Germany,2020,male,65319,CHN,DEU,1411100000,83160871
China,Ghana,2020,female,42,CHN,GHA,1411100000,32180401
China,Ghana,2020,male,224,CHN,GHA,1411100000,32180401
China,Greece,2020,female,1588,CHN,GRC,1411100000,10698599
China,Greece,2020,male,1874,CHN,GRC,1411100000,10698599
China,Greenland,2020,female,8,CHN,GRL,1411100000,56367
China,Greenland,2020,male,2,CHN,GRL,1411100000,56367
China,Guam,2020,female,1100,CHN,GUM,1411100000,169231
China,Guam,2020,male,1175,CHN,GUM,1411100000,169231
China,Guatemala,2020,female,320,CHN,GTM,1411100000,16858333
China,Guatemala,2020,male,385,CHN,GTM,1411100000,16858333
China,Guinea,2020,female,32,CHN,GIN,1411100000,13205153
China,Guinea,2020,male,129,CHN,GIN,1411100000,13205153
China,Guyana,2020,female,260,CHN,GUY,1411100000,797202
China,Guyana,2020,male,416,CHN,GUY,1411100000,797202
China,Haiti,2020,female,142,CHN,HTI,1411100000,11306801
China,Haiti,2020,male,199,CHN,HTI,1411100000,11306801
China,Honduras,2020,female,220,CHN,HND,1411100000,10121763
China,Honduras,2020,male,388,CHN,HND,1411100000,10121763
China,Hong Kong,2020,female,1422241,CHN,HKG,1411100000,7481000
China,Hong Kong,2020,male,986206,CHN,HKG,1411100000,7481000
China,Hungary,2020,female,8737,CHN,HUN,1411100000,9750149
China,Hungary,2020,male,8911,CHN,HUN,1411100000,9750149
China,Iceland,2020,female,478,CHN,ISL,1411100000,366463
China,Iceland,2020,male,269,CHN,ISL,1411100000,366463
China,India,2020,female,52351,CHN,IND,1411100000,1396387127
China,India,2020,male,55657,CHN,IND,1411100000,1396387127
China,Indonesia,2020,female,32735,CHN,IDN,1411100000,271857970
China,Indonesia,2020,male,43293,CHN,IDN,1411100000,271857970
China,Ireland,2020,female,7456,CHN,IRL,1411100000,4985382
China,Ireland,2020,male,7086,CHN,IRL,1411100000,4985382
China,Israel,2020,female,323,CHN,ISR,1411100000,9215100
China,Israel,2020,male,258,CHN,ISR,1411100000,9215100
China,Italy,2020,female,118210,CHN,ITA,1411100000,59438851
China,Italy,2020,male,115128,CHN,ITA,1411100000,59438851
China,Japan,2020,female,409099,CHN,JPN,1411100000,126261000
China,Japan,2020,male,366794,CHN,JPN,1411100000,126261000
China,Jordan,2020,female,15340,CHN,JOR,1411100000,10928721
China,Jordan,2020,male,5556,CHN,JOR,1411100000,10928721
China,Kazakhstan,2020,female,983,CHN,KAZ,1411100000,18755666
China,Kazakhstan,2020,male,1291,CHN,KAZ,1411100000,18755666
China,Kyrgyzstan,2020,female,130,CHN,KGZ,1411100000,6579900
China,Kyrgyzstan,2020,male,132,CHN,KGZ,1411100000,6579900
China,Laos,2020,female,4112,CHN,LAO,1411100000,7319399
China,Laos,2020,male,10226,CHN,LAO,1411100000,7319399
China,Latvia,2020,female,161,CHN,LVA,1411100000,1900449
China,Latvia,2020,male,208,CHN,LVA,1411100000,1900449
China,Lebanon,2020,female,1052,CHN,LBN,1411100000,5662923
China,Lebanon,2020,male,1006,CHN,LBN,1411100000,5662923
China,Lesotho,2020,female,95,CHN,LSO,1411100000,2254100
China,Lesotho,2020,male,126,CHN,LSO,1411100000,2254100
China,Libya,2020,female,898,CHN,LBY,1411100000,6653942
China,Libya,2020,male,2382,CHN,LBY,1411100000,6653942
China,Liechtenstein,2020,female,66,CHN,LIE,1411100000,38756
China,Liechtenstein,2020,male,47,CHN,LIE,1411100000,38756
China,Lithuania,2020,female,143,CHN,LTU,1411100000,2794885
China,Lithuania,2020,male,48,CHN,LTU,1411100000,2794885
China,Luxembourg,2020,female,2364,CHN,LUX,1411100000,630419
China,Luxembourg,2020,male,1931,CHN,LUX,1411100000,630419
China,Madagascar,2020,female,959,CHN,MDG,1411100000,28225177
China,Madagascar,2020,male,1234,CHN,MDG,1411100000,28225177
China,Malaysia,2020,female,5436,CHN,MYS,1411100000,33199993
China,Malaysia,2020,male,6588,CHN,MYS,1411100000,33199993
China,Mali,2020,female,1792,CHN,MLI,1411100000,21224040
China,Mali,2020,male,2243,CHN,MLI,1411100000,21224040
China,Malta,2020,female,531,CHN,MLT,1411100000,515332
China,Malta,2020,male,545,CHN,MLT,1411100000,515332
China,Marshall Islands,2020,female,106,CHN,MHL,1411100000,43413
China,Marshall Islands,2020,male,212,CHN,MHL,1411100000,43413
China,Martinique,2020,female,82,CHN,MTQ,1411100000,NA
China,Martinique,2020,male,91,CHN,MTQ,1411100000,NA
China,Mauritania,2020,female,110,CHN,MRT,1411100000,4498604
China,Mauritania,2020,male,62,CHN,MRT,1411100000,4498604
China,Mauritius,2020,female,1782,CHN,MUS,1411100000,1266014
China,Mauritius,2020,male,1199,CHN,MUS,1411100000,1266014
China,Mexico,2020,female,3489,CHN,MEX,1411100000,125998302
China,Mexico,2020,male,6217,CHN,MEX,1411100000,125998302
China,Mongolia,2020,female,1903,CHN,MNG,1411100000,3294335
China,Mongolia,2020,male,9516,CHN,MNG,1411100000,3294335
China,Myanmar,2020,female,16406,CHN,MMR,1411100000,53423198
China,Myanmar,2020,male,18698,CHN,MMR,1411100000,53423198
China,Namibia,2020,female,913,CHN,NAM,1411100000,2489098
China,Namibia,2020,male,2339,CHN,NAM,1411100000,2489098
China,Nauru,2020,female,85,CHN,NRU,1411100000,12315
China,Nauru,2020,male,144,CHN,NRU,1411100000,12315
China,Nepal,2020,female,13848,CHN,NPL,1411100000,29348627
China,Nepal,2020,male,5580,CHN,NPL,1411100000,29348627
China,Netherlands,2020,female,41013,CHN,NLD,1411100000,17441500
China,Netherlands,2020,male,31790,CHN,NLD,1411100000,17441500
China,New Caledonia,2020,female,46,CHN,NCL,1411100000,271080
China,New Caledonia,2020,male,45,CHN,NCL,1411100000,271080
China,New Zealand,2020,female,74472,CHN,NZL,1411100000,5090200
China,New Zealand,2020,male,69735,CHN,NZL,1411100000,5090200
China,Nicaragua,2020,female,49,CHN,NIC,1411100000,6755895
China,Nicaragua,2020,male,95,CHN,NIC,1411100000,6755895
China,North Korea,2020,female,14176,CHN,PRK,1411100000,25867467
China,North Korea,2020,male,15072,CHN,PRK,1411100000,25867467
China,Northern Mariana Islands,2020,female,2382,CHN,MNP,1411100000,49587
China,Northern Mariana Islands,2020,male,232,CHN,MNP,1411100000,49587
China,Norway,2020,female,8771,CHN,NOR,1411100000,5379475
China,Norway,2020,male,4808,CHN,NOR,1411100000,5379475
China,Pakistan,2020,female,123,CHN,PAK,1411100000,227196741
China,Pakistan,2020,male,188,CHN,PAK,1411100000,227196741
China,Palau,2020,female,153,CHN,PLW,1411100000,17972
China,Palau,2020,male,333,CHN,PLW,1411100000,17972
China,Panama,2020,female,10212,CHN,PAN,1411100000,4294396
China,Panama,2020,male,12215,CHN,PAN,1411100000,4294396
China,Papua New Guinea,2020,female,56,CHN,PNG,1411100000,9749640
China,Papua New Guinea,2020,male,31,CHN,PNG,1411100000,9749640
